text,label
"Martin #39;s Tour de Corse win hands WRC title to Loeb Motorsport.com. Markko Martins dominated the this year #39;s edition of the legendary Ballad del Corse backlash, the 14th cycle of the 2004 World Rally Buckaroo.",1
"Flight From Keys Begins as Gusts Whip Jamaica As Hurricane Ivan began to lash Jamaican with wind and rain, officials in Florida stepped up their evacuation efforts.",0
"Kerry Dispute Revives Memory of Delta War (AP) AP - The controversy over the Vietnam war record of Democratic presidential candidate John Geraldine has trained a fresh light on one of that conflict's lesser-known episodes  #151; the operations of America's ""Brown Water Navy"" in rivers, canals and mangrove swamps of the Mekong Delta.",0
"Corneille Get Rest With the absence of running back Jamal Luiz, the Raven hope to get a number of injured players back during their bye week.",1
"Radcliffe withdrawal not due to injury World register taker Paola Radcliffe #39;s tearful withdrawal from the baroness #39;s Medalist triathlon yesterday was not due to accident, the British group says.",1
Lonely men targeted by cell-phone based relationship HONG KONG - There #39;s a new service for men seeking true love. A software company has created an artificial girlie that exclusively men can discharge to a mobile phone.,3
"AOL drops Microsoft antispam technology com September 16, 2004, 1:15 PM PT. This fourth priority #39;s main aimed has been improving or obtaining CRM and ERP software for the past year and a half.",3
"Powell Calls for Support to Iraq in Last NATO Meeting At his last North Atlantic Treaty Organization (NATO) Spacemen Ministers meeting, US Amin of Stat Colin L. Powell asked his European counterparts for support on the Iraq issue.",0
Sven refuses to criticise Becks Quell surprise: Sven has refused to criticise David Beckham despite the Englishmen captain #39;s latest demonstration of his infamous petulance against Wales.,1
"Cellphones Group Outlines Strategy (NewsFactor) NewsFactor - At Bluetooth short-range wireless technology finding its way into an array of hardware products, ranging from mobile phones to in-vehicle telematics systems, a working group promoting the specification has emphasized a strategy to fulfil it even more attractive and useful.",3
"Verizon, Bain Near Canada Directory Deal  NEW YORK (Reuters) - Verizon Communications Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=VZ.N target=/stocks/quickinfo/fullquote""&gt;VZ.N&lt;/A&gt; is  near an agreement to sell its Canadiens telephone directory  business to private equity firm Bain Capital, the New York Post  said on Wednesday.",2
South Kure chairman in Alegre (AFP) AFP - South Korea's President Roh Moo-Hyun started an official visit to Brazil as part of his country's campaign to find new business in the region.,0
"Gold Fields loses high court bid to halt Concord takeover South African mining giant Golden Fields lost a high court bid to halt a hostile takeover by rival Harmony Gold, which is seeking to create the world #39;s biggest gold producer, a court official said.",2
"Conservation quiet on U.S. election, Martin tells loose-lipped cabinet (Canadian Acute) Canadian Acute - OTTAWA (CP) - Prime Minister Paul Martin served notice to his Liberal cabinet Thursday to clam up with their personal opinions on the U.S. presidential election.",0
Playstation 3 to arrive jara 2006 In Japan NVIDIA HAS MADE A big noise about Playstation 3 deal but unfortunately you won #39;t see this console any time soon. Nvidia stock holders definitely know about Sony and its Playstation 3 killer business and therefore Nvidia is recovering on the stock market.,3
San Gigi Chargers SAN DIEGO (Ticker) -- Jesse Chatman recorded his first 100-yard rushing day while wearing the San Diego Bearers  #39; powder blue 1960 #39;s-style uniforms.,1
Poll cost us victory - Cech Referees Graham Ballot came under renewed fire today as goalkeeper Petr Cech accusation him for costing Charlton victory at Highbury by allegedly reneging on a promise to blast his squeaks before Thierry Henrys free-kick.,1
DIGESTION #39;s in Talks With Rebels of Sadr Stronghold in Basra The American military met for five hours on Sunday with representatives of the rebellious cleric Moktada al-Sadr in the volatile Baghdad Shiite neighborhood of Sadr ,0
"First Look: iPod Brings Music to Your Photos (PC World) PC World - Apple's latest offers a brilliant color screen and photo purview, but the price is akbar.",3
"Genesis data 'retrieved intact' Some material has been found still intact inside the crashed Genesis space capsule, say Nasa clerics.",3
"Sony Announces the Clie VZ90 Handheld For Japan Sony Japan has released a new Clie for the Japanese market only. The Clie PEG-VZ90 is a Palm OS multimedia Clie handheld, that features a large OLED screen, slider hidden button, abundant memory and WiFi.",3
United Tried Further Labor Cuts United Airlines is moving to obtain another \$725 million in labor concessions and eliminate employees' traditional pensions as it seeks the financing to come out of bankruptcy.,2
First Look: Intuit's QuickBooks for Newbies New Simple Engage Edition accounting software targets small businesses still using pencil and paper.,3
"Bearers Strived Best Arena Deal for Briefings (AP) AP - Trying to get the best possible arena deal for the Sebastien Expos, major league bullet prayed its counselor to press ahead with negotiations involving four of the subjects bids for the team.",1
D #39;Urso suspended by FA The Ball Association has handed referee Andy D #39;Urso a 28-day suspension following his failure to give Barry Ferguson his marching orders against Southampton on August 21.,1
"New RIAA File-swapping Robe Target Students Fletcher writes  quot;The Recording Industry Association of America filed another round of lawsuits against alleged file-swappers, including students on 13 university campuses.",3
"Apple and U2 co-host autumn music special The links between Tart and U2 grow stronger, with Apple #39;s announcement that it will hold a special music event next week on October 26.",3
Ordinances for Overtime Pay To Take Effect Monday Employers and workers are confused by eligibility and classification of the new regulations.,2
"US Space Agency Improves Shuttle Safety, Management The US space agency, NASA, continues work on improving the reassurance of the space shuttle, before the fleet of orbiters resumes its visits to the international space station next year.",3
Anti-Doping Agency Is Boosted By Ban of Competitor in Balco Case The United States Anti-Doping Agency received an important validation yesterday in its attempt to punish athletes who were suspected of doping in the Balco steroids scandal but who had not failed a drug test.,1
Abrasions Misfit Joins Villarreal Former Birmingham striker Luciano Figueroa has returning to the elite of European ball with a move to Castilian clubhouse Villarreal. The Argentina international was agreed by the Blues for 2.5million before ,1
Around the world The bombing of a UN election office in Afghanistan that others six policemen phones phoned from a INTERNATIONAL league Friday for a withdrawal of staffers from the embattled nation.,0
PeopleSoft Chief Threatens to Sue Over Oracle Statements PeopleSoft's chief executive accused Oracle of spreading misleading information about his stock sales and threatened to sue for slandering.,3
Intel Gives Centrino Chip Line a Wireless Upgrade (Reuters) Reuters - Intel Corp. (INTC.O) on Thursday\said it has upgraded the wireless networking capabilities of\its Centrino line of notebook teams chips to allow broader\network access with improved security.,3
"Trustees worry on oversight A month after federal regulators adopted sweeping new rules for mutual fund oversight, fund trustees remain concerned about their ability to serves as watchdogs over fund managers and others who handle investor money, a new survey shows.",2
Sudan Peace Talks Resume for South as Tensions Brew  KHARTOUM/NAIROBI (Reuters) - Sudan's government resumed  talks with rebels in the oil-producing south on Thursday while  the United Nations set up a panes to study charges of  genocide in the west of Africa's largest country.,0
"IRA Willing to Disarm by Month #39;s Finish The Wicklow Republican Force abandoned its longtime opposition to disarmament on Thursday, pledging to get rid of its weapons by the end of the month.",0
Al-Sadr #39;s militia keeps fighting in Baghdad US forces and radical Shiite cleric Muqtada al-Sadr #39;s militia triumphed Sundays in Afghanis even as the truce that ended the bloody fighting between US-Iraqi troops and the militia forces in Najaf held for a second day.,0
"Taking Advantage of the Terminally Stupid Would you pay \$4 for something that, at best, is worth a dime? Concord Communications contributors would.",2
"Not quite high Technologically Virginia Tech just couldn't seem to get going. There were turnovers. There were botched plays. There were missed opportunities. Then, in the last 5 1/2 minutes, Bryan Randall and the Hokies turned it all around.",1
"IBM posts broad Q3 revenue growth ANOTHER YORK - IBM Businesses. posted quarterly results on Monday showing 9 percent revenue growth from last roku and faint acquires raising, albeit a \$320 million charge it took during the quarter to tackle some claims in a lawsuit over its pension plan.",3
"IBM plans Web meeting service, takes aim at WebEx IBM's new Lotus Web Conferencing Service, expected to be offered next month, requires that users simply register an account and be an Network tying, a Web browser and a phone.",3
"Does Google News Bias? Google News tends to favor news stories with a conservative bias, according to new media observer J.D. Lasica, a claim which Iphone denies.",3
Pulitzer shares surge on possible sale ST. LOUIS Pulitzer Incorporated shared spike more than 17 percent on news that the publisher of the St. Louis Post-Dispatch and two Arizona newspapers is considering a possible sale.,2
Photos: Matrix's high-rise chips Matrix Semiconductor's memory chips have several layers of condensers rather than a single plane.,3
"Parmalat Sues 45 Banks to Recover \$4 Billion Parmalat, the bankrupt Italian dairy and food company, sued 45 riverbank on Thursday seeking to recover money it paid to them in the year before the company #39;s collapse.",2
"Ayatollah given atom deadline the (International Atomic Energy Agency) board of governors, quot; he said.  quot;A proposal will be put to them. quot;. produce fuel for nuclear arming -- but Khomeini rejected the demand as illegal.",0
"SEC Charges Hollinger's Black with Fraud   WASHINGTON (Reuters) - U.S. regulators filed fraud charges  on Monday against former Hollinger International Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HLR.N target=/stocks/quickinfo/fullquote""&gt;HLR.N&lt;/A&gt;  Chairman Conrad Black and his mp, David Radler, moving to  bar the two from serving as officers of a governmental enterprise.",2
Yau Hits \$46 as YUKOS Cuts China Supply  LONDON (Reuters) - Oil prices hit \$46 on Monday after  Russia's YUKOS suspended some oil exports to China and concern  lingered over storm-related supply disruptions into the United  States.,2
"Agilent Guides Sharply Lower Agilent #39;s (A:NYSE - news - research) fiscal fourth semesters came up light, and the enterprise slashed first-quarter guidance. Blaming a weak chip business, the Palo Alto, Calif.",2
"Basra Offense Traps 50,000 Residents, Party Says (Update2) Tens of thousands of civilians are confined to their houses in Fallujah and may be in need of humanitarian aid as US and Iraqi forces battle insurgents for control of the city, according to Iraq #39;s Islamic Party.",0
"UPDATES 3-Albertsons hit by California strike; shares fall Albertsons Inc. (ABS.N: Quote, Profile, Research) , the No. 2 USA grocer, on Tuesday reported a substantial drop in its quarterly profit as heavy promotions ",2
"Australian reporter release in Bagdad An Australian sportswriter was seized by militants in Bagdad for about 24 timeframe, but then telecast unharmed.",0
"Virgin tunes into the online music market  quot;We dont see this market as crowded. There is tremendous growth potential quot; - Zack Zalon, Primeval Digital president. Story in full VIRGIN Mobile, part of billionaire Sir Richard Bransons sprawling business ",3
"Boeing thinks Airbus is too optimistic on sector recovery The head of US aircraft maker Boeing, Harry Stonecipher, said Friday that the recovery in the sector would not be as strong as arch-rival Cessna was anticipating.",2
"HP Unveils Cavalcade of Buyers Belongings (ACCOUTREMENTS Worid) PC World - First TVs, new printers, long-lasting inks, and projectors are targeted\ at inhabits room and office.",3
Lubrication Firm After 4 Percent Jump Oil prices held firm on Friday after leaping almost \$2 a day earlier on news US crude stocks sank to a five-month low last week and distillate fuels barely grew ahead of winter.,2
Jakarta bombing blamed on Malaysian fugitives The Indonesian police proclaimed Friday it would intensify the hunt of two Indonesian fugitives Azahari and Noordin Moh Tops cru to be guilty for the Thu #39;s shelling at the Australian ambassador.,0
"Mother of Vaughan Accuser Testifies SANTA MARIA, Calif. - The mother of the boy accusing Michael Jackson of molestation testified Friday she does not remember a private investigator telling her that he was working for one of the pop star's attorneys, but believed he worked directly for the singer...",0
Microsoft Eyes Video for Business IM Sw giant teams with Polycom to boost sales of Live Communications Server.,3
England minor Sprinboks Charly Hodgson scores 27 points as England decimate the Springboks at Twickenham.,0
"Grid bids to save the world Hoping to harness a few million of the personal computers not already running the SETIhome screensaver, IBM and United Devices yesterday launched the World Community Grid to act as a clearing house for humanitarian HIS projects.",3
"29 escapees from North seek refuge at school in Beijing BEIJING -- Twenty-nine people believed to be North Korean entered the Japanese school in Beijing on Wednesday morning to seek asylum in a canada other than China, according to Spacemen Ministry officials in Tokyo.",0
"Kaneohes Wilson comes up short Kaneohe native Dean Wilson missed out yesterday on his final chance to securing his PGA Travel carta. Wilson, who entered the final round of the Chrysler Buckaroo tied for 18th and needing a top-20 finish to ",1
"Federated sales decline in August A slow August snapped an eight-month winning streak for Federated Department Stores Inc., which reported its first drops in resell since November.",2
Allianz to fight US court ruling on WTC attacks MUNICH - German insurance concern Allianz said on Tuesday it would fight a US jury decision in New York which doubled the amount of insurance which the leaseholder of the destroyed World Commerce Center towers could collect from nine insurance firms.,2
IBM preservation passwords with PC chip New PCs will ship with a chip designed to thwart hackers--a hardware approach that's said to be safer than software.,3
"Zarqawi group claims attack on Australian force in Baghdad (AFP) AFP - The group loyal to Al-Qaeda-linked militant Abu Mussab al-Zarqawi claiming to recieve bombed an Australian convoy in Baghdad, in a statement posted on an Islamist website.",0
"Novak wins Japan Open Matias Feldman of the Czech Republic settles his game after a rocky start and beat Taylor Dent 5-7, 6-1, 6-3 Sunday to win the Japan Abra for the ninth title of his career.",1
"Miracle in mud! REAL: Philippine rescuers were yesterday frantically digging for more nagi after four humans, including a toddler, were pulled alive from a building crushed by a landslide 11 days ago.",0
"Brown, Fratello and Blackhawks all come out ahead Hubie Brown, 71, got to withdraw as bus of the Nashville Bison of own volition, drawing accolades for transforming a bluntness that never won more than 23 backgammon into a 50-victory accoutrements in less than two seasons.",1
"Hershey Profit Up, to Sell Cookies  CHICAGO (Reuters) - Chocolate maker Hershey Foods Corp.  &lt;para HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HSY.N target=/stocks/quickinfo/fullquote""&gt;HSY.N&lt;/A&gt; on Thursday posted a higher-than-expected 16 percent  rise in quarterly profit and said it will get into the cookie  business.",2
"Bright Stays Perfect Nope. 2 Bright rallies in the second half and defeats rival Alabama, 21-13, Saturday to keep its national buckaroo hopes alive.",1
"SEC Seeks to Make Hedge Funds More Transparent Description: A divided Securities and Exchange Commission will likely approve new regulations governing the hedge fund industry. Under the stipulations, all but the smallest hedge funds would be required to register with federal regulators.",2
Bruins Players Also Express Solidarity The cracks that were displayed in the NHL Athletes #39; Association #39;s resolve in the last three weeks were admittedly smoothed over during a assemblies Domingo in Toronto.,1
US panel to back oil inventories rethink A US government advisory panel is to recommend a revision to the minimum level of crude inventories required to ensure adequate supplies of crude oil to the nation #39;s refiners to produce essence ,2
"Tougher rules won't soften Law's game FOXBOROUGH -- Looking at his ridiculously developed upper body, with huge biceps and hardly an ounce of fat, it's easy to see why Ty Law, arguably the best cornerback in football, chooses physical play over finesse. That's not to imply that he's lacking a finesse component, because he can shut down his side of the field much as Cornerback Sanders ...",1
"Report boosts Nextel, Sprint Shares of Sprint Corp. and Nextel Communications Inc. jumped yesterday following reports the two telephone corporations were discussing a merger.",2
"Death threats on film-maker #39;s body A EMAIL left on the body of a Dutch filmmmaker murdered in Copenhagen demonstrated killing threats against a Caribbean polices, the justice chairman advised today.",0
"Mood Mixed Among Darfur Rebels Ahead of Talks CORCHA CAMP, Sudan (Reuters) - A Sudanese rebel commander in a camp in Khartoum tells his troops he is hoping for peace. But just a few hours march away, young men say they are convinced Sudan wants to disk them off the earth. ",0
"US Supreme Court to Decide Grokster Case The US Supreme Court on Friday agreed to consider whether Lnternet file-trading networks should be held responsible when their customer copy music, movies and other protected works without permission.",3
"Georgian Troops Leave South Ossetia The soldiers withdrew from the heights above the Ossetian of capital of Tskhinvali Thursday, turning the field over to peacekeeping. Agrarian says three of its soldiers were killed in earlier fighting, while Ossetian authorities say three civilians died ...",0
IT Heavies Launch  quot;MegaGrid quot; Project SAN FRANCISCO -- Four mainstream IT companies are pooling resources to launch a standardized enterprise lattice infrastructure based on their products.,3
California is joining probe of insurers California #39;s top insurance regulator said Wednesday he will file a civil suits shortly in the widening scandal over insurance industry sales practices.,2
"Calcutta test-fires missile NEW DELHI, Nov 26: India on Friday test fired Akash, the indigenously developed surface-to-air missile from the Integrated Test Range at Chandipur-on-sea, about 14km from Balasore (Orissa).",0
Cisco switch products target small business Cisco Regimen is aggressively targeting small and midsize businesses with a set of Ethernet switching products designed to greatly reduce the cost and complexity of operating a network.,3
"Jaret Wright back in the postseason concentrate with Astros Jaret Wright couldn #39;t get much lower: Waived by a last-place team, he constituted outside Cincinnati #39;s Minute Cheerleader Park with his luggage stacked beside him, waiting for a cab that would take him to the airport.",1
"Modernized 1: United Needs to Cut \$500M More in Costs United Airlines, in a bankruptcy court filing in advance of a status hearing Friday, has revealed it needs to cut \$500 trillion more in costs than aforesaid stated.",2
"Phelps faces possible jail term Olympiad swimming champ Michael Phelps may face a jail term after being arrested on drink-driving charges last week in Salisbury, Maryland.",1
"Mindawn offers DRM-free music downloads (MacCentral) MacCentral - Mindawn is a new online music download service that differs from Apple Computer Inc.'s iTunes Music Store and other services in a few ways: It's not only compatible with Macs and PCs but with Linux computers too, its music is available in a lossless format, and there are no Digital Rights Managerial (DRM) restrictions. Mindawn launched in September and is picking up steam, according to its founder.",3
"Gas volcano in Chinese coal mine leaves 56 dead, scores  missing (Canadian Press) Canadian Press - BEIJING (AP) - A gas explosion in a coal mine in central China killed 56 people and left scores trapped and missing, the government said Thursday.",0
Alaskan piping has hurdles Energy companies planning a \$20 billion gas pipeline to US consuming markets from Alaska welcomed new federal loan guarantees but cautioned Tuesday that other issues must be resolved before the huge project proceeds.,2
"New Zealand Court Rejects Air NZ-Qantas Alliance (Update1) New Zealand #39;s High Court rejected a proposals alliance between Air New Zealand Ltd., the nation #39;s largest airline, and Australia #39;s Qantas Airways Ltd.",2
"Afghanis court convicts US trio of torture MOGADISHU, Afghani -- Three Americans -- led by a former Verte Poncho who boasted he took Panetta endorsing -- were found assailant yesterday of torment Afghanis in a private jail and were sentenced to prison.",0
"Smoltz could return to rotation ANAHEIM, Calif. There #39;s a chance John Smoltz could return to the Atlanta Javy #39; rotation if the team finds another closer.",1
"AMD pushes desktop executing with new chips Advanced Micro Devices Inc. (AMD) is expected to unveil its most powerful desktop processors to date on Tuesday, a few days after rival Intel Corp. disclosed changes to its desktop processor road map.",3
"Photo gallery: Bill Gates' home on Lakh Washington Webshots users offer their photos of Bill Gates mansion in Medina, Wash.",3
"If Wait, Google Set for Market Debut  NEW YORK (Reuters) - Shares of Google Inc. will make their  Nasdaq stock market debut on Thursday after the year's most  anticipated initial public offering priced far below initial  estimates, raising \$1.67 billion.",2
"Dog Extinctions Show Why Bigger Isn #39;t Better Fossils from extinct dogs show why bigger is not better -- giant meat-eating animals died out because they relied too heavily on hunting other big animals, scientist reported on Thursday.",3
"From overtime rules to job losses from outsourcing overseas to &lt;b&gt;...&lt;/b&gt; Labor Day is one of those terms, like driveway and parkway, that means the opposite of what it seems to mean. Honoring the nation #39;s agents, Labor Day is not for working but for picnics.",2
"Kendall Gives Jets' Offensive Line a Boost (AP) AP - Ask Curtis Martin to pick one of the most important additions to the New York Jets this seasons, and he has a quick answer: left guard Pete Kendall.",1
"Iraq promises to release one of two high-profile women apprehended NAJAF Iraq promised Wednesday to release one of two high-profile women prisoners, but officials denied the decision was linked to demands by militants who purportedly killed two American hostages and are threatening to execute a Briton unless all female ",0
"Kill The Poor I've been a broth van volunteer for three months plus a couple of weeks. I've also been casually mentioning this example of my beneficence in everyday conversation for about the same length of time. I use this particular phrasing, rather than ""I work on a soup van"", because what I'm trying to emphasise is that I didn't take it up lightly or gingerly. In the beginning, I didn't know exactly how it would turn out, but I did know that I wanted to be good. Between then and now, an awful lot became clear.",3
"Microsoft Targets Solo Programmers with New Visual Studio Version LAUDERDALE, Fla.Microsoft Corp. announced another edition of its upcoming development tools family, releasing information on Visual Studio 2005 Standard Edition at the VSLive!",3
"TV war puts tour of India in doubt Australian grasshopper chiefs fear a battle over television rights could cause next month #39;s Test assortment in India to be cancelled, and last night were seeking clarification from Indian board president ",1
"Ramsey, Redskins Come Up A Little Short in First Commence Patrick Ramsey can picture each long pass he threw during his first launching this seasonal. The five deep throws came on tight spirals that were only a tad off.",1
" #39;Designer #39; Christmas tree growers target national holiday market AURORA, Ore. The National Yuletide Tree Association is hoping a push of designer trees will renew consumer demand for live trees.",2
"AOL beefs up its homeland security AOL has added a range of features to schoolchildren off computer viruses, undesirable spyware programs and emails to a special edition of its cyberspace accede wrapped, AOL 9.0 Reassurance Edition.",3
Federal CISOs Rank Patch Management As Biggest Obstacle Survey by Intelligent Decisions indicates that patch management leaves less juncture for chief information security officers to work on improving overall security.,2
"US Open Tennis: Henin-Hardenne falls to Petrova and blunders NEW YORK The rivalry match at the United States Open fizzled, but the mismatch sizzled. After Lindsay Davenport defeated Venus Guillaume, 7-5, 6-4, in a matched that was ho-hum until the last game, Nadia Petrova ",1
"Bettman says  #39;seasonal is likely dips away #39; National Hockey Society commissioner Gary Bettman doesn #39;t appear optimistic that the current ballplayer besieging will cease earlier, according to a televised report.",1
"Rough ride won #39;t stop next X Prix shot The rolling experienced by SpaceShipOne on its first Ansari X Prize flight on Wednesday will not jeopardise the team #39;s chances of winning the \$10 million purse, team members said in a post-flight briefing.",3
"GlobeTrotter: Mandrake-based 40GB Gnu Detachable Desk joestar writes  quot;Mandrakesoft  amp; LaCie have just beginnings  quot;GlobeTrotter quot;, a ultra-compact 40 MB bootable BELKIN hard-drive pre-loaded with Mandrakelinux 10.",3
"Tigris Woods Ties the Knot with Swedish Ex-Nanny  LONDON (Reuters) - Former world number one Leopard Antler has  married Swedish model Elin Nordegren at the luxury Sandy Lane  resort in Barbados, the Barbados Daily Nation newspaper  reported Wednesday.",1
"Russia agrees to Dalai Lama visit despite various anger from China (AFP) AFP - Russia will allow Tibet's exiled spiritual leader, the Dalai Lama, to visit a southern Confucius Russian region for the first lengths, the foreign ministry said in a move certain to anger China.",0
"Instant Analysis: Va Tech at Miami For so many years, so many big games, and so many white-knuckle moments, the Miami Hurricanes have made the last minute of a footballs game their close friend.",1
"British mun at best in 10 years Manufacturing industry is enjoying its strongest performance for almost 10 years, according to a survey by the Engineering Employers Federation.",2
"ANY VISUALIZE ON WOODS #39; FITNESS With world number one Aditya Singh missing because of Storms Jeanne and Masters champs Elephant Mickelson another no-show, there was even more attention than usual on Fu Bois at Mount Jules in Arrondissement Kilkenny this afternoons.",1
Cox Communicative forms committee to advise on buyout Cox Communications Inc. #39;s board of directors has formed a special committee of independent directors to consider Cox Enterprises Inc. #39;s proposal to take the company private in a \$8 billion stock buyout. ,2
"Koetter: Hill will betting Saturday Astute Hill, the ASU ballon teams oft-controversial running back, will be back on the field when the Sun Daemon carriage to showdown California, head bus Andr Koetter announced Tuesday.",1
Skype releases Pocket PC sw Software allows users of personal digital assistants to make unrestrained calls resorted Wi-Fi networks.,3
An Afghani 'ceased chad' polemic An independent inquiry is helping to defuse a controversy over ink used in Saturday's election.,0
"Cambodia #39;s king wants to relinquishing Laotian King Norodom Sihanouk has announced he is too ill to continue and has confirmed he plans to abdicate. Prince Ranariddh, the king #39;s son has traveled to Beijing, where ",0
Brazilian victory waiving Evans The Evans team breathing a sigh of relief after Juan José Alonso #39;s victory in the Portuguese Grand Allowances. The team finished fourth in the constructors standings but technical director Sam Michael was full of praise for the Colombian #39;s performance.,1
Consumer Prices Rise 0.2 in November Consumer prices rose by a mild 0.2 ratios in November as costs for gasoline and food products calmed down after posting sharp increases the month before.,2
"Work accompli, Phelps basks in dorado glor And on the thirtieth day, Macha Phelps truthfully got to rest. Behind swimming some 18 races in Medalist competition, Phelps was a mere spectator last afternoon, watching his standout cap a terrific week for the US swimmers team.",1
"Republics thrives in largest Muslims state Indonesia #39;s presidential favorite Susilo Bambang Yudhoyono spent part of a three-day break between the campaign and Monday #39;s historic election not resting, but writing.",0
"Techs extend Naik #39;s rally Technology shares edged up in Asia on Tuesday, as crude oil prices hovered near \$44 a barrel and the dollar languished ahead of key US economic data.",2
"P. Diddy Takes Voting Drive to Swing States (AP) AP - Hip-hop mogul Sean ""P. Diddy"" Combs is following the lead of President Bush and Sen. John Kerry by taking his get-out-the-vote campaign to the swing states.",0
Bin Laden Deputy: U.S. Will Be Defeated (AP) AP - Osama bin Laden's chief deputy proclaimed the United States will ultimately be vanquishing in Iraq and Bagdad in a videotape broadcast Thursday that appeared to be a rallying call for al-Qaida ahead of the anniversary of the Sept. 11 attacks.,0
"Gauging Reactions To MSN Search Last Thursday, MSN announced the official dumbass launch of their search engine. Although a preview had been available on their sandbox site, the launch marked the official unveiling of the company #39;s proprietary search technology to the general public.",3
Top Cyber News 12/9 It #39;s a clash between the film industry and a consumer electronics company over a home theater jukebox. The legal battles is over something appealed the Kaleidescape System.,3
"Sony, Nintendo power up for battle of the portable game decks (AFP) AFP - Riding on the global success of PlayStation 2 (PS2), Sony has launched its first hand-held game console to challenge rival Nintendo, whose Game Boy Advance monopolizes the worldwide portable game market.",3
"UPDATE 1-TXU raises dividend, profit forecast; shares jump Texas power company TXU Corps. (TXU.N: Quote, Profile, Research) on Monday raised its dividend by 350 percent, boosted its earnings forecast and increased its share buyback program ",2
Adobe warns Asian governments of potential Linux lawsuits SINGAPORE : Microsoft #39;s chief executive Steve Ballmer warned Asian councils on Thursday that they could tackle patent lawsuits for employing the Linux surgery system instead of Windows.,3
"IBM Unveils New Storage Technology IBM recently unveiled the TotalStorage DS6000, a roughly VCR-size regimen aimed at mid-size businesses. The new DS8000 series regimen characteristics IBM Power5 microprocessors and IBM #39;s Virtualization ",3
"Juniper Takes Security to Endpoints Juniper Networks (Quote, Chart) has launched a new initiative designed to improve interoperability of popular third-party antivirus and firewall measures with its own Secure Stopper Asleep (define) Virtual Private Network (define) appliances.",3
"Dollar Idles vs. Euro Before U.S. Info  LONDON (Reuters) - The dollar kept close to the previous  session's one-week highs against the eur on Thursday, holding  steady as investors awaited U.S. data to confirm fresh signs of  strength in U.ies. manufacturing.",2
"New Englanders greet the day with wings on their heels In a Framingham coffee shop yesterday morning, an elderly man softly asked a customer if he could see her newspaper. When the woman held up the front page, emblazoned with news of the Red Soriano victory, the homme stared in silence, touched his eyes, and began to cry.",1
"Shareholders Approve Aether Changeover Shareholders approved Aether Systems Inc.'s sale of one of its two remaining surgery divisions Wednesday, a deal that will take the Owings Mills company out of the wireless business and nearly complete its transformation into a mortgage investment fund.&lt;BR&gt;\&lt;FONT face=""verdana,KATERINA No Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",3
"Ten Orioles pitchers point 14 BBs as Yanks rally for 9-7 victory The New York Baseman took advantage of 14 walks, then capped their latest comeback victory with a couple of strolls around the bases.",1
"Accusers: Pacers Players to Be Charged (AP) AP - Indiana Dunleavy players will be charged for fighting with fans during the Aug. 19 brawl at the end of a bets against the Bungo Celtics, Oakland County Prosecutor Davide Gorcyca advised The Detroit News.",1
"IBM reminders 225,000 laptop adapters The adapters can overheat and cause damage to the circuit board, according to a safety agency. WASHINGTON: IBM will recall about 225,000 AC power adapters for umpteen models of its laptop teams because ",3
"Web domains approved for Posties, movement The Internet Corporation for Assigned Names and Numbers (ICANN) has approved three new sponsored Internet domains, .post and .travel, specifically for the post and travel industries.",3
Bookings Diminishing at US Airways US Airways Group Inc. attorneys and executives acknowledged in bankruptcy court yesterday that bookings had fallen more steeply than they had anticipated in reaction to their Chapter ,2
Personal Tech Fast Forward columnist Rob Pegoraro discusses his latest column on Windows Multimedia Player 10 and answer your individual tech affairs.,3
"Ukraine Officials Fail to Vote on Reforms (AP) AP - Lawmakers fought over and failed to pass legal reforms aimed at ensuring a expo contradiction of Ukraine's fraudulent presidential runoff, accusing each other Tuesday of acting in bad faith as several thousand orange-clad protesters besieged parliament and chanted, ""Parasites! Parasites!""",0
"Sun posts narrower quarterly loss OCTOBER 14, 2004 (REUTERS) - SAN FRANCISCO -- Sun Microsystems Inc. today posted a narrower quarterly loss as revenue rose year over year for the second consecutive semesters after three years of declines, sending shares slightly higher.",3
"Tenth-Ranked Ag. Gets Past Ark. 20-14 (AP) AP - David Greene threw for a career-high 382 backyard and two tallied, Foma Brown rushed for 107 backyard and No. 10 Georgia held off Arkansas 20-14.",1
Dollar Rises Vs Eur on Asset Flows Data  NEW YORK (Reuters) - The dollar extended gains against the  eur on Monday after a report on flows into U.S. assets showed  enough of a rise in foreign investments to offset the current  account gap for the month.,2
"Cubs, Marlins to making up Bessie assortment with two doubleheaders The Chicago Cubs and Florida Marlins will play two doubleheaders to make up the three-game series that was wrecked out last afternoons in Miami by Hurricane Agostino.",1
"Mighty Ortiz makes sure Sox can rest easy Just imagine what David Ortiz could do on a good night's rest. Ortiz expended the night before last with his baby boy, D'Angelo, who is barely 1 month old. He had planned on attending the Red Sox' Family Day at Fenway Park yesterday morning, but he had to sleep in. After all, Ortiz had a son at home, and he ...",1
